avg_rating,geek_rating,num_voters,rank,release_date,title,url
6.19,5.748,955.0,3856,2001,Harry Potter Trading Card Game,/boardgame/3495/harry-potter-trading-card-game
6.61,5.748,407.0,3857,2012,Xanadú,/boardgame/132817/xanadu
7.03,5.748,271.0,3858,2017,Richard the Lionheart,/boardgame/232979/richard-lionheart
6.57,5.748,410.0,3859,2013,One Zero One,/boardgame/150298/one-zero-one
6.96,5.748,269.0,3860,2018,A Thief's Fortune,/boardgame/254110/thiefs-fortune
7.34,5.748,217.0,3861,2015,Pixel Tactics 4,/boardgame/169275/pixel-tactics-4
6.91,5.748,281.0,3862,1990,Unanimo,/boardgame/12157/unanimo
6.51,5.748,448.0,3863,2009,Richard Scarry's Busytown: Eye found it! Game,/boardgame/64220/richard-scarrys-busytown-eye-found-it-game
6.59,5.748,387.0,3864,2017,BONK,/boardgame/230852/bonk
7.04,5.748,244.0,3865,2015,DRCongo,/boardgame/170225/drcongo
7.43,5.748,215.0,3866,2012,Samurai Battles,/boardgame/122913/samurai-battles
8.54,5.748,133.0,3867,2016,Tunisia II,/boardgame/193238/tunisia-ii
6.72,5.733,305.0,4008,2012,Bohn To Be Wild!,/boardgame/128412/bohn-be-wild
6.93,5.733,295.0,4009,2018,Hitler's Reich,/boardgame/165186/hitlers-reich
7.72,5.733,169.0,4010,1993,Thunder at the Crossroads (second edition),/boardgame/10226/thunder-crossroads-second-edition
6.24,5.733,568.0,4011,1999,Star Wars: Episode 1 – Clash of the Lightsabers,/boardgame/90/star-wars-episode-1-clash-lightsabers
6.22,5.733,671.0,4012,2015,Titan Race,/boardgame/175495/titan-race
6.84,5.733,303.0,4013,1985,Gyges,/boardgame/10527/gyges
6.78,5.733,289.0,4014,2013,Island Siege,/boardgame/133405/island-siege
6.1,5.733,874.0,4015,1962,Password,/boardgame/1549/password
7.57,5.732,178.0,4016,1995,Silent Death: The Next Millennium Deluxe Edition,/boardgame/27266/silent-death-next-millennium-deluxe-edition
6.87,5.732,350.0,4017,2015,Lift Off! Get me off this Planet!,/boardgame/161681/lift-get-me-planet
6.19,5.732,910.0,4018,1964,Afrika Korps,/boardgame/2259/afrika-korps
8.47,5.732,169.0,4019,2018,"Warhammer 40,000: Heroes of Black Reach",/boardgame/228051/warhammer-40000-heroes-black-reach
6.81,5.732,277.0,4020,2016,Hellas,/boardgame/207330/hellas
6.58,5.732,405.0,4021,1999,Croak!,/boardgame/3093/croak
6.39,5.732,607.0,4022,2006,Vampire: Prince of the City,/boardgame/13456/vampire-prince-city
6.67,5.731,334.0,4023,2010,Frontline: D-Day,/boardgame/39383/frontline-d-day
7.81,5.731,172.0,4024,2016,Star Trek: The Dice Game,/boardgame/191387/star-trek-dice-game
6.83,5.731,279.0,4025,2014,Ars Alchimia,/boardgame/160432/ars-alchimia
6.41,5.73,446.0,4026,2006,Genesis,/boardgame/23981/genesis
7.34,5.73,199.0,4027,2012,"Warhammer 40,000: Dark Vengeance",/boardgame/129974/warhammer-40000-dark-vengeance
6.68,5.766,403.0,3688,2014,Chosŏn,/boardgame/161943/chosn
7.49,5.766,207.0,3689,2012,It Never Snows,/boardgame/94396/it-never-snows
7.06,5.766,275.0,3690,2010,Popular Front,/boardgame/68603/popular-front
7.28,5.766,381.0,3691,2016,Draconis Invasion,/boardgame/188178/draconis-invasion
6.79,5.766,398.0,3692,2017,The Wizard Always Wins,/boardgame/232829/wizard-always-wins
7.04,5.766,294.0,3693,2014,1714: The Case of the Catalans,/boardgame/146228/1714-case-catalans
7.23,5.765,247.0,3694,2017,Christmas Tree,/boardgame/234711/christmas-tree
6.61,5.765,496.0,3695,1987,Arkham Horror,/boardgame/34/arkham-horror
7.11,5.765,341.0,3696,2017,Ratland,/boardgame/232473/ratland
6.57,5.765,443.0,3697,2014,Spellcaster,/boardgame/165877/spellcaster
8.12,5.765,169.0,3698,2017,Enemy Coast Ahead: The Doolittle Raid,/boardgame/188390/enemy-coast-ahead-doolittle-raid
5.88,5.765,5276.0,3699,700,Kalah,/boardgame/2448/kalah
6.95,5.765,318.0,3700,1995,Yom Kippur,/boardgame/3414/yom-kippur
6.47,5.742,422.0,3926,2017,Karuba: The Card Game,/boardgame/235465/karuba-card-game
6.33,5.742,549.0,3927,2006,Santy Anno,/boardgame/24416/santy-anno
7.7,5.742,202.0,3928,2018,Champions of Hara,/boardgame/174805/champions-hara
7.32,5.742,220.0,3929,2010,The Spanish Civil War 1936-1939,/boardgame/34659/spanish-civil-war-1936-1939
6.89,5.742,293.0,3930,1985,Star Trek: The Adventure Game,/boardgame/3095/star-trek-adventure-game
6.29,5.742,581.0,3931,2015,Fidelitas,/boardgame/160784/fidelitas
6.36,5.742,573.0,3932,2017,Codenames: Marvel,/boardgame/220774/codenames-marvel
6.59,5.742,410.0,3933,1985,Mosby's Raiders,/boardgame/1669/mosbys-raiders
7.13,5.742,250.0,3934,1988,Lee vs. Grant,/boardgame/5680/lee-vs-grant
6.63,5.742,426.0,3935,2017,How to Rob a Bank,/boardgame/232079/how-rob-bank
6.5,5.742,485.0,3936,1980,The Mystic Wood,/boardgame/1152/mystic-wood
7.65,5.741,173.0,3937,1990,Fire and Fury,/boardgame/12355/fire-and-fury
6.65,5.741,385.0,3938,2018,Railroad Rivals,/boardgame/244212/railroad-rivals
6.8,5.741,303.0,3939,2010,RoadZters,/boardgame/72800/roadzters
6.3,5.741,569.0,3940,2010,Caveman Curling,/boardgame/67453/caveman-curling
6.43,5.741,447.0,3941,2011,23,/boardgame/103651/23
8.36,5.741,150.0,3942,2014,Dien Bien Phu: The Final Gamble,/boardgame/94373/dien-bien-phu-final-gamble
7.27,5.741,200.0,3943,2008,Magnate,/boardgame/41090/magnate
6.18,5.741,700.0,3944,2008,Finito!,/boardgame/34166/finito
7.99,5.74,148.0,3945,2000,"Barbarossa: Army Group North, 1941",/boardgame/10642/barbarossa-army-group-north-1941
7.31,5.716,195.0,4201,2017,Exodus Fleet,/boardgame/182352/exodus-fleet
7.48,5.716,162.0,4202,2010,Unconditional Surrender! Case Blue,/boardgame/88253/unconditional-surrender-case-blue
6.45,5.716,401.0,4203,2012,Town Center,/boardgame/124545/town-center
5.9,5.716,2477.0,4204,2005,"Aye, Dark Overlord! The Red Box",/boardgame/18723/aye-dark-overlord-red-box
7.01,5.716,256.0,4205,2017,Mistborn: House War,/boardgame/182626/mistborn-house-war
7.01,5.715,223.0,4206,2007,Ladybohn: Manche mögen's heiss!,/boardgame/26946/ladybohn-manche-mogens-heiss
6.01,5.715,1454.0,4207,2005,Risk: Star Wars – The Clone Wars Edition,/boardgame/15045/risk-star-wars-clone-wars-edition
7.6,5.99,448.0,2301,2010,Tanto Cuore: Expanding the House,/boardgame/68858/tanto-cuore-expanding-house
7.49,5.989,465.0,2302,2010,Phantom Leader,/boardgame/41490/phantom-leader
6.52,5.988,1176.0,2303,2010,Fürstenfeld,/boardgame/84469/furstenfeld
7.8,5.988,437.0,2304,2019,Disney Villainous: Wicked to the Core,/boardgame/271518/disney-villainous-wicked-core
6.61,5.987,1005.0,2305,2003,Richelieu,/boardgame/5795/richelieu
7.17,5.987,544.0,2306,2013,Rockwell,/boardgame/139562/rockwell
7.23,5.987,677.0,2307,2013,Axis & Allies: WWI 1914,/boardgame/133956/axis-allies-wwi-1914
7.15,5.987,579.0,2308,2016,Timebomb,/boardgame/236217/timebomb
7.27,5.755,248.0,3788,2018,Groves,/boardgame/220155/groves
6.57,5.755,416.0,3789,2000,Four Dragons,/boardgame/950/four-dragons
7.09,5.755,262.0,3790,2019,Ohanami,/boardgame/270314/ohanami
6.34,5.755,558.0,3791,2015,Antarctica,/boardgame/182074/antarctica
7.27,5.755,221.0,3792,2018,Trade on the Tigris,/boardgame/250754/trade-tigris
6.34,5.755,578.0,3793,1974,Mahé,/boardgame/3383/mahe
5.96,5.755,3384.0,3794,1975,Dungeon!,/boardgame/1339/dungeon
6.29,5.755,593.0,3795,2011,Mammut,/boardgame/95613/mammut
7.18,5.755,234.0,3796,2014,Han,/boardgame/153625/han
8.24,5.755,142.0,3797,2019,Commands & Colors: Medieval,/boardgame/209003/commands-colors-medieval
7.33,5.754,222.0,3798,2019,Sierra West,/boardgame/257066/sierra-west
6.53,5.754,426.0,3799,2015,SHH,/boardgame/164158/shh
6.24,5.754,686.0,3800,2002,Unexpected Treasures,/boardgame/4475/unexpected-treasures
6.97,5.724,252.0,4108,2014,"Warhammer 40,000 (Seventh Edition)",/boardgame/160044/warhammer-40000-seventh-edition
6.86,5.724,292.0,4109,2006,Dorn,/boardgame/26983/dorn
6.6,5.724,371.0,4110,2017,Sebastian Fitzek Safehouse,/boardgame/234877/sebastian-fitzek-safehouse
7.76,5.724,167.0,4111,1991,La Bataille de Ligny,/boardgame/12897/la-bataille-de-ligny
7.83,5.723,176.0,4112,2015,Blitz! A World in Conflict,/boardgame/42997/blitz-world-conflict
6.82,5.723,296.0,4113,1985,Chase,/boardgame/316/chase
6.97,5.723,249.0,4114,2018,Jurassic Snack,/boardgame/241164/jurassic-snack
6.36,5.723,539.0,4115,1997,Svea Rike,/boardgame/270/svea-rike
6.96,5.723,269.0,4116,2017,Doctor Who Fluxx,/boardgame/235365/doctor-who-fluxx
6.06,5.723,922.0,4117,2008,Ninja Versus Ninja,/boardgame/13511/ninja-versus-ninja
6.47,5.723,382.0,4118,2005,"Trump, Tricks, Game!",/boardgame/15261/trump-tricks-game
7.33,5.723,211.0,4119,2018,Trekking the National Parks: Second Edition,/boardgame/255708/trekking-national-parks-second-edition
7.45,5.723,195.0,4120,1978,The Next War,/boardgame/8719/next-war
7.53,5.723,167.0,4121,2019,Adventure Games: The Dungeon,/boardgame/267813/adventure-games-dungeon
6.4,5.723,422.0,4122,2008,Monuments: Wonders of Antiquity,/boardgame/30641/monuments-wonders-antiquity
8.11,5.723,141.0,4123,2014,Next War: Taiwan,/boardgame/135796/next-war-taiwan
7.23,5.722,213.0,4124,2008,Cornerstone,/boardgame/38429/cornerstone
6.46,5.722,383.0,4125,2011,BITS,/boardgame/89668/bits
6.2,5.722,607.0,4126,2006,Animalia,/boardgame/27117/animalia
6.98,5.722,261.0,4127,1972,Statis Pro Basketball,/boardgame/4453/statis-pro-basketball
7.01,5.747,307.0,3868,2008,B-29 Superfortress,/boardgame/28907/b-29-superfortress
7.06,5.747,247.0,3869,2018,Boomerang,/boardgame/254213/boomerang
6.57,5.747,377.0,3870,2012,Mini Curling Game,/boardgame/134150/mini-curling-game
6.01,5.747,1293.0,3871,2012,Skyline,/boardgame/121423/skyline
6.78,5.747,346.0,3872,2010,Hex Hex XL,/boardgame/79067/hex-hex-xl
6.92,5.747,326.0,3873,2018,Archmage,/boardgame/222862/archmage
7.2,5.747,229.0,3874,2010,Astra Titanus,/boardgame/88406/astra-titanus
6.13,5.747,863.0,3875,2013,Quarantine,/boardgame/109764/quarantine
6.55,5.747,413.0,3876,2013,New Haven,/boardgame/146158/new-haven
5.92,5.747,36970.0,3877,2001,Munchkin,/boardgame/1927/munchkin
6.54,5.747,546.0,3878,2018,Lucidity: Six-Sided Nightmares,/boardgame/222145/lucidity-six-sided-nightmares
7.76,5.747,201.0,3879,2018,The Legend of Korra: Pro-Bending Arena,/boardgame/230050/legend-korra-pro-bending-arena
7.47,5.747,200.0,3880,2012,Nuklear Winter '68,/boardgame/69278/nuklear-winter-68
6.53,5.747,431.0,3881,1983,Lost Worlds,/boardgame/1421/lost-worlds
5.97,5.747,1301.0,3882,2017,Unlock! The Nautilus' Traps,/boardgame/230304/unlock-nautilus-traps
7.61,5.747,186.0,3883,2010,Aliens: This Time It's War,/boardgame/69851/aliens-time-its-war
6.79,5.747,319.0,3884,1993,Bobby Lee,/boardgame/82/bobby-lee
6.17,5.747,831.0,3885,2004,Sunken City,/boardgame/9021/sunken-city
6.41,5.747,514.0,3886,2014,Orcs Orcs Orcs,/boardgame/165477/orcs-orcs-orcs
7.98,5.746,197.0,3887,2017,Seeders from Sereis: Exodus,/boardgame/217099/seeders-sereis-exodus
8.35,5.73,190.0,4028,2019,SiegeStorm: SiegeMode,/boardgame/257063/siegestorm-siegemode
7.37,5.73,216.0,4029,2002,Advanced Tobruk,/boardgame/3992/advanced-tobruk
6.85,5.73,340.0,4030,2015,Krosmaster: Quest,/boardgame/155827/krosmaster-quest
6.73,5.73,324.0,4031,2017,Skyward,/boardgame/209664/skyward
8.24,5.73,155.0,4032,2016,Deadzone (second edition),/boardgame/197333/deadzone-second-edition
7.91,5.73,148.0,4033,2009,"Elusive Victory: The Air War over the Suez Canal, 1967-1973",/boardgame/25775/elusive-victory-air-war-over-suez-canal-1967-1973
6.47,5.73,420.0,4034,1990,Tyranno Ex,/boardgame/719/tyranno-ex
6.26,5.729,545.0,4035,2013,Time 'n' Space,/boardgame/137238/time-n-space
6.91,5.729,267.0,4036,2001,Clash of Giants,/boardgame/2638/clash-giants
7.87,5.729,178.0,4037,2019,Skulk Hollow,/boardgame/232595/skulk-hollow
6.24,5.729,644.0,4038,2001,Die Magier von Pangea,/boardgame/1309/die-magier-von-pangea
6.54,5.729,435.0,4039,2007,Prawo Dżungli,/boardgame/32901/prawo-dzungli
6.64,5.729,371.0,4040,1994,Colonial Diplomacy,/boardgame/250/colonial-diplomacy
6.22,5.729,744.0,4041,1979,Naval War,/boardgame/1674/naval-war
6.5,5.729,383.0,4042,2011,Extra!,/boardgame/2371/extra
6.56,5.729,353.0,4043,2015,Wombat Rescue,/boardgame/170300/wombat-rescue
5.96,5.729,1594.0,4044,1998,Lord of the Fries,/boardgame/1536/lord-fries
6.15,5.729,874.0,4045,2003,Ideology: The War of Ideas,/boardgame/8059/ideology-war-ideas
6.13,5.728,966.0,4046,2004,Kung Fu Fighting,/boardgame/13172/kung-fu-fighting
5.98,5.74,2313.0,3946,1975,221B Baker Street: The Master Detective Game,/boardgame/1275/221b-baker-street-master-detective-game
6.39,5.74,491.0,3947,2008,Duck Dealer,/boardgame/38553/duck-dealer
5.85,5.74,16515.0,3948,1999,Apples to Apples,/boardgame/74/apples-apples
7.57,5.74,166.0,3949,2004,1825 Unit 3,/boardgame/15999/1825-unit-3
6.88,5.74,273.0,3950,2015,Airborne Commander,/boardgame/164874/airborne-commander
5.89,5.74,4040.0,3951,2002,Risk: The Lord of the Rings,/boardgame/4324/risk-lord-rings
8.2,5.74,138.0,3952,2014,Tide of Iron: Next Wave,/boardgame/174402/tide-iron-next-wave
7.3,5.74,227.0,3953,2018,Ruthless,/boardgame/234450/ruthless
6.5,5.74,433.0,3954,2017,DIG,/boardgame/197178/dig
6.21,5.74,672.0,3955,2004,Cellar des Triplettes 醉佳拍檔,/boardgame/12830/cellar-des-triplettes
7.47,5.739,201.0,3956,1986,Persian Gulf: Battle for the Middle East,/boardgame/2580/persian-gulf-battle-middle-east
8.26,5.739,157.0,3957,2016,Old School Tactical,/boardgame/170669/old-school-tactical
6.47,5.739,479.0,3958,2017,Lazer Ryderz,/boardgame/210052/lazer-ryderz
7.1,5.739,239.0,3959,2017,Mole Rats in Space,/boardgame/213882/mole-rats-space
7.39,5.739,208.0,3960,2004,Devil's Horsemen,/boardgame/11274/devils-horsemen
6.31,5.739,559.0,3961,2016,Bohemian Villages,/boardgame/193651/bohemian-villages
6.23,5.739,645.0,3962,2009,Nanuk,/boardgame/54433/nanuk
7.01,5.709,242.0,4301,2016,Brass Empire,/boardgame/181393/brass-empire
6.81,5.708,261.0,4302,2016,Jolly & Roger,/boardgame/205308/jolly-roger
7.53,5.708,164.0,4303,2016,VENOM Assault,/boardgame/174802/venom-assault
7.15,5.708,204.0,4304,2017,Dungeon Draft,/boardgame/219276/dungeon-draft
6.64,5.708,378.0,4305,1983,Gulf Strike,/boardgame/2076/gulf-strike
6.16,5.708,685.0,4306,2005,Siena,/boardgame/18932/siena
7.85,5.715,139.0,4208,2007,Founding Fathers,/boardgame/35423/founding-fathers
6.36,5.715,498.0,4209,1992,Terrace,/boardgame/2872/terrace
7.15,5.715,186.0,4210,1998,18GA,/boardgame/2583/18ga
6.44,5.715,416.0,4211,2011,Gold!,/boardgame/90474/gold
6.41,5.715,415.0,4212,2015,Mmm!,/boardgame/172507/mmm
6.69,5.715,299.0,4213,2018,Penny Papers Adventures: The Valley of Wiraqocha,/boardgame/242569/penny-papers-adventures-valley-wiraqocha
6.06,5.715,934.0,4214,2012,Dirty Pig,/boardgame/118410/dirty-pig
7.24,5.715,193.0,4215,1999,Cataphract,/boardgame/1883/cataphract
6.44,5.715,407.0,4216,1987,Block Mania,/boardgame/330/block-mania
6.34,5.715,477.0,4217,2016,Yeti,/boardgame/189294/yeti
6.04,5.715,947.0,4218,2013,Robot Turtles,/boardgame/147370/robot-turtles
6.5,5.714,402.0,4219,2018,Who Did It?,/boardgame/241491/who-did-it
7.65,5.714,151.0,4220,2010,Serpents of the Seas,/boardgame/36597/serpents-seas
6.49,5.714,428.0,4221,2009,Delve: The Dice Game,/boardgame/43691/delve-dice-game
6.3,5.714,561.0,4222,2006,The Big Taboo,/boardgame/25738/big-taboo
6.57,5.714,318.0,4223,2011,Test of Fire: Bull Run 1861,/boardgame/98762/test-fire-bull-run-1861
6.48,5.986,1342.0,2309,1998,El Caballero,/boardgame/9/el-caballero
8.21,5.986,275.0,2310,2010,1880: China,/boardgame/69601/1880-china
6.82,5.986,814.0,2311,2016,London Dread,/boardgame/178134/london-dread
6.76,5.985,870.0,2312,2015,Die Legenden von Andor: Chada & Thorn,/boardgame/177079/die-legenden-von-andor-chada-thorn
7.28,5.985,525.0,2313,2017,Star Wars: Destiny – Two-Player Game,/boardgame/234931/star-wars-destiny-two-player-game
6.7,5.985,991.0,2314,2015,Nevermore,/boardgame/173047/nevermore
6.37,5.984,2055.0,2315,1981,Car Wars,/boardgame/2795/car-wars
6.7,5.984,913.0,2316,2013,Castle Dice,/boardgame/129320/castle-dice
7.19,5.984,527.0,2317,2018,Fertility,/boardgame/256320/fertility
6.81,5.984,759.0,2318,2011,PAX,/boardgame/101020/pax
7.51,5.984,433.0,2319,2015,W1815,/boardgame/175360/w1815
6.43,5.984,1505.0,2320,1989,Escape from the Hidden Castle,/boardgame/444/escape-hidden-castle
6.37,5.984,1738.0,2321,2013,Council of Verona,/boardgame/140863/council-verona
6.74,5.984,866.0,2322,2012,The Enchanted Tower,/boardgame/130792/enchanted-tower
6.65,5.984,970.0,2323,2013,Via Appia,/boardgame/137397/appia
7.18,5.983,544.0,2324,2014,Pixel Tactics 3,/boardgame/152899/pixel-tactics-3
6.16,5.722,693.0,4128,2009,Tulipmania 1637,/boardgame/33732/tulipmania-1637
6.36,5.722,510.0,4129,2001,X-Bugs,/boardgame/2316/x-bugs
6.75,5.722,327.0,4130,2013,Romolo o Remo?,/boardgame/139147/romolo-o-remo
6.26,5.722,549.0,4131,1999,Sherlock,/boardgame/3586/sherlock
6.56,5.722,331.0,4132,1995,Sternenhimmel,/boardgame/668/sternenhimmel
6.61,5.722,335.0,4133,2017,Tribes: Early Civilization,/boardgame/210663/tribes-early-civilization
6.41,5.722,454.0,4134,2017,Visitor in Blackwood Grove,/boardgame/231223/visitor-blackwood-grove
6.6,5.722,319.0,4135,1996,Members Only,/boardgame/344/members-only
6.24,5.722,645.0,4136,2001,Witch Trial,/boardgame/1203/witch-trial
6.74,5.722,283.0,4137,2007,Anno 1701: Das Brettspiel,/boardgame/31897/anno-1701-das-brettspiel
6.41,5.722,443.0,4138,2012,Cavemen: The Quest for Fire,/boardgame/110870/cavemen-quest-fire
7.37,5.746,219.0,3888,2018,Small Islands,/boardgame/236248/small-islands
6.44,5.746,465.0,3889,1998,Tonga Bonga,/boardgame/322/tonga-bonga
7.03,5.746,281.0,3890,1976,"Wellington's Victory: Battle of Waterloo Game – June 18th, 1815",/boardgame/4974/wellingtons-victory-battle-waterloo-game-june-18th
7.03,5.746,250.0,3891,1991,Extrablatt,/boardgame/104/extrablatt
7.2,5.746,228.0,3892,2015,Genesis: Empires and Kingdoms of the Ancient Middle East,/boardgame/86177/genesis-empires-and-kingdoms-ancient-middle-east
6.07,5.746,1056.0,3893,2000,Turbo Taxi,/boardgame/941/turbo-taxi
6.87,5.746,299.0,3894,2013,Crazy Time,/boardgame/147614/crazy-time
6.44,5.746,471.0,3895,2016,Dungeon Rush,/boardgame/207338/dungeon-rush
7.83,5.746,173.0,3896,1999,Canvas Eagles,/boardgame/10501/canvas-eagles
8.17,5.746,153.0,3897,2018,At Any Cost: Metz 1870,/boardgame/158815/any-cost-metz-1870
8.32,5.745,169.0,3898,2019,On Mars,/boardgame/184267/mars
6.44,5.745,468.0,3899,2015,Loop Inc.,/boardgame/163027/loop-inc
6.59,5.745,377.0,3900,1959,Piratenbillard,/boardgame/151/piratenbillard
6.36,5.728,532.0,4047,2015,Bring Out Yer Dead,/boardgame/158534/bring-out-yer-dead
8.09,5.728,160.0,4048,2016,MBT (second edition),/boardgame/157323/mbt-second-edition
7.63,5.728,165.0,4049,2011,1865: Sardinia,/boardgame/87907/1865-sardinia
6.77,5.728,306.0,4050,2018,Passing Through Petra,/boardgame/257966/passing-through-petra
7.12,5.728,252.0,4051,2017,Microbrew,/boardgame/240529/microbrew
6.32,5.728,533.0,4052,2012,"Spot it! 1,2,3",/boardgame/117995/spot-it-123
6.76,5.728,414.0,4053,2011,The Metagame,/boardgame/114991/metagame
6.65,5.728,315.0,4054,2015,King Chocolate,/boardgame/173649/king-chocolate
7.35,5.728,185.0,4055,2016,"Agricola, Master of Britain",/boardgame/206805/agricola-master-britain
6.26,5.728,644.0,4056,2014,[redacted],/boardgame/161578/redacted
6.53,5.728,380.0,4057,2016,Loot N Run,/boardgame/185374/loot-n-run
6.04,5.728,1307.0,4058,1967,Feudal,/boardgame/847/feudal
6.44,5.728,520.0,4059,1975,Tobruk:  Tank Battles in North Africa 1942,/boardgame/5455/tobruk-tank-battles-north-africa-1942
5.95,5.727,1727.0,4060,1995,Blink,/boardgame/1197/blink
6.25,5.727,578.0,4061,2000,Galaxy: The Dark Ages,/boardgame/718/galaxy-dark-ages
6.47,5.7,342.0,4401,2004,The Little Orchard,/boardgame/17162/little-orchard
6.33,5.739,504.0,3963,2010,Level X,/boardgame/63975/level-x
6.21,5.739,654.0,3964,2016,Costa Rica,/boardgame/194100/costa-rica
6.29,5.739,617.0,3965,2009,Montego Bay,/boardgame/40761/montego-bay
7.21,5.738,253.0,3966,2019,Trogdor!! The Board Game,/boardgame/255907/trogdor-board-game
6.17,5.738,759.0,3967,2004,Marco Polo Expedition,/boardgame/9139/marco-polo-expedition
6.38,5.738,507.0,3968,2012,Tahiti,/boardgame/118776/tahiti
6.23,5.738,639.0,3969,1988,Enemy in Sight,/boardgame/264/enemy-sight
6.07,5.738,949.0,3970,2014,This Town Ain't Big Enough for the 2-4 of Us,/boardgame/153497/town-aint-big-enough-2-4-us
8.03,5.738,170.0,3971,2019,Pathfinder Adventure Card Game: Core Set,/boardgame/271060/pathfinder-adventure-card-game-core-set
6.84,5.738,297.0,3972,2018,Pikoko,/boardgame/244505/pikoko
6.89,5.738,270.0,3973,2018,Pandoria,/boardgame/248167/pandoria
6.88,5.738,273.0,3974,2002,ConHex,/boardgame/10989/conhex
6.86,5.738,283.0,3975,2018,Sherlock: Death on the 4th of July,/boardgame/250779/sherlock-death-4th-july
7.93,5.738,150.0,3976,2003,Savage Worlds,/boardgame/21358/savage-worlds
7.07,5.708,216.0,4307,2014,Omega Centauri,/boardgame/33759/omega-centauri
6.27,5.708,479.0,4308,2014,Rolling Japan,/boardgame/163377/rolling-japan
7.38,5.708,159.0,4309,2010,After Pablo,/boardgame/71668/after-pablo
6.42,5.708,425.0,4310,2014,Shinobi WAT-AAH!,/boardgame/152847/shinobi-wat-aah
7.03,5.708,216.0,4311,1974,1829,/boardgame/1823/1829
6.95,5.708,245.0,4312,2017,Iberian Rails,/boardgame/206859/iberian-rails
7.37,5.708,185.0,4313,2012,"Bloody April, 1917: Air War Over Arras, France",/boardgame/69136/bloody-april-1917-air-war-over-arras-france
7.28,5.708,214.0,4314,2017,Ghostel,/boardgame/169475/ghostel
6.65,5.708,333.0,4315,1989,MBT (first edition),/boardgame/3710/mbt-first-edition
6.19,5.708,608.0,4316,2016,Broom Service: The Card Game,/boardgame/192735/broom-service-card-game
6.19,5.708,714.0,4317,2005,Potion-Making: Practice,/boardgame/34169/potion-making-practice
6.19,5.707,582.0,4318,2003,Shazamm!,/boardgame/8935/shazamm
6.93,5.707,240.0,4319,1980,Swashbuckler,/boardgame/623/swashbuckler
6.91,5.707,234.0,4320,1993,Ausgebremst,/boardgame/459/ausgebremst
